point_id,cluster_id,borough
1188.0,403,Brooklyn
1168.0,404,Brooklyn
1854.0,404,Brooklyn
3566.0,404,Brooklyn
1024.0,405,Brooklyn
2963.0,406,Brooklyn
571.0,407,Brooklyn
1017.0,408,Brooklyn
710.0,408,Brooklyn
509.0,409,Brooklyn
566.0,410,Brooklyn
2629.0,411,Brooklyn
390.0,412,Brooklyn
508.0,413,Brooklyn
1029.0,414,Brooklyn
3365.0,415,Brooklyn
2982.0,415,Brooklyn
2981.0,415,Brooklyn
1736.0,415,Brooklyn
1734.0,415,Brooklyn
1529.0,416,Brooklyn
3649.0,417,Brooklyn
48.0,418,Brooklyn
1117.0,419,Brooklyn
3410.0,420,Brooklyn
616.0,421,Brooklyn
3740.0,422,Brooklyn
594.0,423,Brooklyn
991.0,424,Brooklyn
1032.0,425,Brooklyn
1772.0,426,Queens
1301.0,426,Queens
3200.0,427,Brooklyn
51.0,428,Queens
4103.0,429,Queens
2300.0,430,Queens
1420.0,431,Queens
1242.0,432,Queens
1243.0,433,Queens
267.0,434,Queens
268.0,434,Queens
3904.0,435,Queens
3905.0,435,Queens
3906.0,435,Queens
3898.0,435,Queens
3899.0,435,Queens
3900.0,435,Queens
3901.0,435,Queens
3902.0,435,Queens
3903.0,435,Queens
1245.0,436,Queens
482.0,437,Queens
1246.0,438,Queens
1005.0,439,Queens
4077.0,440,Queens
1173.0,441,Queens
1470.0,442,Queens
4078.0,443,Queens
4079.0,443,Queens
4080.0,444,Queens
4081.0,444,Queens
4082.0,445,Queens
4083.0,445,Queens
226.0,446,Queens
52.0,447,Manhattan
1105.0,448,Manhattan
629.0,448,Manhattan
1306.0,449,Manhattan
3292.0,450,Manhattan
2182.0,451,Manhattan
4193.0,452,Manhattan
57.0,453,Manhattan
3737.0,454,Manhattan
4258.0,455,Manhattan
757.0,455,Manhattan
1271.0,456,Manhattan
988.0,457,Manhattan
4245.0,457,Manhattan
3270.0,458,Manhattan
779.0,459,Manhattan
