park_id,park_name,borough,category,medium_vegetation_pixel_count,medium_vegetation_total_area_m2,geometry_area_m2,processing_id,shape_id,point_name,point_id,unique_id,fid,source_id,feature_co,sub_featur,name,status,shape_area,shape_len,fid_2,acquisitio,acres,address,class,communityb,councildis,department,eapply,gisobjid,gispropnum,globalid,jurisdicti,location,mapped,name311,nys_assemb,nys_senate,objectid,omppropid,parentid,permit,permitdist,permitpare,pip_ratabl,precinct,retired,signname,subcategor,typecatego,url,us_congres,waterfront,zipcode,GIS_LOC_ID,UNIT_CODE,GROUP_CODE,UNIT_NAME,UNIT_TYPE,META_MIDF,LANDS_CODE,DATE_EDIT,GIS_NOTES,fid_3,UID,Name_2,Category,Label,Descriptio,Region,County,Source,Original,Updated,Acreage,Total_acre,MID,MasterArea,WebAreaID,created_us,created_da,last_edite,last_edi_1,GlobalID_2,boro_name
1503.0,,Staten Island,medium_vegetation,2,0.16666666666666666,86.93819076390237,1503.0_medium_vegetation_Staten Island,3220.0,3220.0,3220.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,0,0.0,54.770339794624434,1503.0_medium_vegetation_Staten Island,3221.0,3221.0,3221.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,610,50.83333333333333,5429.945723837579,1503.0_medium_vegetation_Staten Island,3222.0,3222.0,3222.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,284,23.666666666666664,427.8192553533386,1503.0_medium_vegetation_Staten Island,3223.0,3223.0,3223.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,547,45.58333333333333,5475.1809044875445,1503.0_medium_vegetation_Staten Island,3224.0,3224.0,3224.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,278,23.166666666666664,3087896.6893526143,1503.0_medium_vegetation_Staten Island,3225.0,3225.0,3225.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,0,0.0,13806.577402990062,1503.0_medium_vegetation_Staten Island,3226.0,3226.0,3226.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,34,2.833333333333333,7468.8569664434135,1503.0_medium_vegetation_Staten Island,3227.0,3227.0,3227.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,3102,258.5,37814.04289620872,1503.0_medium_vegetation_Staten Island,3228.0,3228.0,3228.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,5063,421.91666666666663,26826.997771872375,1503.0_medium_vegetation_Staten Island,3229.0,3229.0,3229.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,17693,1474.4166666666665,82654.39212497181,1503.0_medium_vegetation_Staten Island,3230.0,3230.0,3230.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,11952,996.0,63477.4352957904,1503.0_medium_vegetation_Staten Island,3231.0,3231.0,3231.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,754,62.83333333333333,6930.161683600173,1503.0_medium_vegetation_Staten Island,3232.0,3232.0,3232.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1503.0,,Staten Island,medium_vegetation,17790,1482.5,80054.12357486643,1503.0_medium_vegetation_Staten Island,3233.0,3233.0,3233.0,1503.0,,,,,,,,,1390.0,1995-08-04 00:00:00.0000000,111.32,,PARK,503.0,51.0,R-03,Crescent Beach Park,100004988.0,R135,591B97D4-4AE9-41BE-8309-1046AAB6A632,DPR,Tennyson Dr. bet. Hales Ave. and Wiman Ave.,False,Crescent Beach Park,,24.0,5746.0,R135,R-03,F,R-03,R-03,F,122.0,F,Crescent Beach Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R135/,11.0,T,1030810312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1505.0,,Staten Island,medium_vegetation,11504,958.6666666666666,36363.73915216457,1505.0_medium_vegetation_Staten Island,3235.0,3235.0,3235.0,1505.0,,,,,,,,,1392.0,1991-09-03 00:00:00.0000000,0.85,,PARK,501.0,49.0,R-01,Joseph Manna Park,100004225.0,R127,4A47EC3A-B0A1-4F0B-95C8-68F41DE846AC,DPR,"Forest Ave., Goethals Rd. N., Meeker Ave.",True,Joseph Manna Park,63.0,23.0,5744.0,R127,R-01,F,R-01,R-01,T,120.0,F,Joseph Manna Park,Sitting Area/Triangle/Mall,Triangle/Plaza,http://www.nycgovparks.org/parks/R127/,11.0,F,10303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1525.0,,Staten Island,medium_vegetation,399372,33281.0,2294875.7422009264,1525.0_medium_vegetation_Staten Island,3258.0,3258.0,3258.0,1525.0,,,,,,,,,1412.0,1980-11-18 00:00:00.0000000,52.68328275,83 OLD FARMERS LANE,PARK,502.0,50.0,R-02,Reed's Basket Willow Swamp Park,100004906.0,R118,D575C933-1C1D-4583-A958-890EAA0B7DE8,DPR,"Ocean Ter., Emerson Ct., Merrick Ave., Chapin Ave.",Part,Reed's Basket Willow Swamp Park,64.0,24.0,5049.0,R118,R-02,F,R-02,R-02,F,122.0,F,Reed's Basket Willow Swamp Park,Flagship Park,Nature Area,http://www.nycgovparks.org/parks/R118/,11.0,F,1030110304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1526.0,,Staten Island,medium_vegetation,999635,83302.91666666666,8972394.796827527,1526.0_medium_vegetation_Staten Island,3259.0,3259.0,3259.0,1526.0,,,,,,,,,1413.0,1901-06-25 00:00:00.0000000,205.977,927 VICTORY BOULEVARD,PARK,501.0,49.0,R-01,Silver Lake Park,100004242.0,R022,B9F29BF6-EDDF-4A9A-BC1A-86AC4130CB81,DPR,"Victory Blvd., Clove Rd., Forest Ave.",False,Silver Lake Park,63.0,24.0,5041.0,R022,R-01,T,R-01,R-01,F,120.0,F,Silver Lake Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R022/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1528.0,,Staten Island,medium_vegetation,1264295,105357.91666666666,6809398.099185056,1528.0_medium_vegetation_Staten Island,3261.0,3261.0,3261.0,1528.0,,,,,,,,,1415.0,1923-09-01 00:00:00.0000000,193.423,1321 VICTORY BOULEVARD,PARK,501.0,49.0,R-01,Clove Lakes Park,100003983.0,R005,A09E7699-8418-46A2-B565-EBE4D6E624E0,DPR,"Forest Ave., Victory Blvd., bet. Clove Rd. and Brookside Ave., Royal Oak Rd.",True,Clove Lakes Park,6163.0,24.0,5039.0,R005,R-01,T,R-01,R-01,F,120.0,F,Clove Lakes Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R005/,11.0,F,1030110310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1528.0,,Staten Island,medium_vegetation,4029,335.75,59298.77177257101,1528.0_medium_vegetation_Staten Island,3262.0,3262.0,3262.0,1528.0,,,,,,,,,1415.0,1923-09-01 00:00:00.0000000,193.423,1321 VICTORY BOULEVARD,PARK,501.0,49.0,R-01,Clove Lakes Park,100003983.0,R005,A09E7699-8418-46A2-B565-EBE4D6E624E0,DPR,"Forest Ave., Victory Blvd., bet. Clove Rd. and Brookside Ave., Royal Oak Rd.",True,Clove Lakes Park,6163.0,24.0,5039.0,R005,R-01,T,R-01,R-01,F,120.0,F,Clove Lakes Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R005/,11.0,F,1030110310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1528.0,,Staten Island,medium_vegetation,221250,18437.5,1539458.7175730376,1528.0_medium_vegetation_Staten Island,3263.0,3263.0,3263.0,1528.0,,,,,,,,,1415.0,1923-09-01 00:00:00.0000000,193.423,1321 VICTORY BOULEVARD,PARK,501.0,49.0,R-01,Clove Lakes Park,100003983.0,R005,A09E7699-8418-46A2-B565-EBE4D6E624E0,DPR,"Forest Ave., Victory Blvd., bet. Clove Rd. and Brookside Ave., Royal Oak Rd.",True,Clove Lakes Park,6163.0,24.0,5039.0,R005,R-01,T,R-01,R-01,F,120.0,F,Clove Lakes Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R005/,11.0,F,1030110310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1611.0,,Staten Island,medium_vegetation,6370,530.8333333333333,83761.02279876727,1611.0_medium_vegetation_Staten Island,3355.0,3355.0,3355.0,1611.0,,,,,,,,,1498.0,1951-04-26 00:00:00.0000000,1.922,60 FOOTE AVENUE,PARK,501.0,49.0,R-01,Terrace Playground,100004051.0,R069,146CDE6C-E762-4E48-8AFC-10C804E41162,DPR/DOE,"Foote Ave., Howard Ave., Martha St., Clove Rd.",False,Terrace Playground,63.0,24.0,5058.0,R069,R-01,T,R-01,R-01,T,120.0,F,Terrace Playground,JOP,Jointly Operated Playground,http://www.nycgovparks.org/parks/R069/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1692.0,,Staten Island,medium_vegetation,12750,1062.5,39730.6639685964,1692.0_medium_vegetation_Staten Island,3454.0,3454.0,3454.0,1692.0,,,,,,,,,1579.0,2001-09-26 00:00:00.0000000,0.912,555 PAGE AVENUE,PARK,503.0,51.0,R-03,Aesop Park,100004663.0,R027A,3461F64C-059D-4848-A9CE-9FF4B383C563,DOE,Corner Of Bartow Ave. and Page Ave.,False,Aesop Park,62.0,24.0,5095.0,R027A,R-03,T,R-03,R-03,T,123.0,F,Aesop Park,JOP,Jointly Operated Playground,http://www.nycgovparks.org/parks/R027A/,11.0,F,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1696.0,,Staten Island,medium_vegetation,11605,967.0833333333333,156540.09531901742,1696.0_medium_vegetation_Staten Island,3458.0,3458.0,3458.0,1696.0,,,,,,,,,1583.0,1955-04-21 00:00:00.0000000,3.593,200 ADELAIDE AVENUE,PARK,503.0,50.0,R-03,Clawson Playground,100004661.0,R072,EB27DEB0-D928-4D42-B907-6A9DE8151275,DPR/DOE,"Adelaide Ave., Clawson St.",False,Clawson Playground,64.0,24.0,5063.0,R072,R-03,T,R-03,R-03,T,122.0,F,Clawson Playground,JOP,Jointly Operated Playground,http://www.nycgovparks.org/parks/R072/,11.0,F,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1698.0,,Staten Island,medium_vegetation,4756,396.3333333333333,19418.708339669625,1698.0_medium_vegetation_Staten Island,3462.0,3462.0,3462.0,1698.0,,,,,,,,,1585.0,1999-07-12 00:00:00.0000000,0.429,1171 CASTLETON AVENUE,PARK,501.0,49.0,R-01,Joe Holzka Community Garden,100004803.0,R146,E08D125C-4FAE-4691-8FA1-06C67E9B7A6F,DPR,Barker St. bet. Castleton Ave. and Taylor Ct.,False,Joe Holzka Community Garden,61.0,23.0,5088.0,R146,R-01,F,R-01,R-01,F,120.0,F,Joe Holzka Community Garden,Greenthumb,Garden,http://www.nycgovparks.org/parks/R146/,11.0,F,10310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1702.0,,Staten Island,medium_vegetation,16630,1385.8333333333333,71377.94402559401,1702.0_medium_vegetation_Staten Island,3466.0,3466.0,3466.0,1702.0,,,,,,,,,1589.0,1971-05-28 00:00:00.0000000,1.6,250 REGIS DRIVE,PARK,501.0,49.0,R-01,Jennifer's Playground,100004655.0,R114,E58E4385-5B95-4729-914B-D81535190E65,DPR,"Jules Dr., Elson Ct., Regis Dr.",True,Jennifer's Playground,63.0,23.0,5080.0,R114,R-01,T,R-01,R-01,T,120.0,F,Jennifer's Playground,Neighborhood Plgd,Neighborhood Park,http://www.nycgovparks.org/parks/R114/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1704.0,,Staten Island,medium_vegetation,595774,49647.83333333333,3351346.294563588,1704.0_medium_vegetation_Staten Island,3468.0,3468.0,3468.0,1704.0,,,,,,,,,1591.0,1968-08-13 00:00:00.0000000,138.1,299 BLOOMINGDALE ROAD,PARK,503.0,51.0,R-03,Bloomingdale Park,100003819.0,R106,1FA3498D-4E9F-401E-BFD0-915ACD708768,DPR,"Richmond Pkwy., West Shore Expw., Lenevar Ave., Ramona Ave.",True,Bloomingdale Park,62.0,24.0,5076.0,R106,R-03,T,R-03,R-03,F,123.0,F,Bloomingdale Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R106/,11.0,F,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1704.0,,Staten Island,medium_vegetation,302315,25192.916666666664,1661537.6609473336,1704.0_medium_vegetation_Staten Island,3469.0,3469.0,3469.0,1704.0,,,,,,,,,1591.0,1968-08-13 00:00:00.0000000,138.1,299 BLOOMINGDALE ROAD,PARK,503.0,51.0,R-03,Bloomingdale Park,100003819.0,R106,1FA3498D-4E9F-401E-BFD0-915ACD708768,DPR,"Richmond Pkwy., West Shore Expw., Lenevar Ave., Ramona Ave.",True,Bloomingdale Park,62.0,24.0,5076.0,R106,R-03,T,R-03,R-03,F,123.0,F,Bloomingdale Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R106/,11.0,F,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1704.0,,Staten Island,medium_vegetation,170214,14184.5,995443.9241682754,1704.0_medium_vegetation_Staten Island,3470.0,3470.0,3470.0,1704.0,,,,,,,,,1591.0,1968-08-13 00:00:00.0000000,138.1,299 BLOOMINGDALE ROAD,PARK,503.0,51.0,R-03,Bloomingdale Park,100003819.0,R106,1FA3498D-4E9F-401E-BFD0-915ACD708768,DPR,"Richmond Pkwy., West Shore Expw., Lenevar Ave., Ramona Ave.",True,Bloomingdale Park,62.0,24.0,5076.0,R106,R-03,T,R-03,R-03,F,123.0,F,Bloomingdale Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R106/,11.0,F,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1706.0,,Staten Island,medium_vegetation,938730,78227.5,7579150.573343316,1706.0_medium_vegetation_Staten Island,3472.0,3472.0,3472.0,1706.0,,,,,,,,,1593.0,1966-12-01 00:00:00.0000000,173.994,200 HUGUENOT AVENUE,PARK,503.0,51.0,R-03,South Shore Country Club,100004871.0,R104,85DB16EE-2064-45BD-8CC2-E86BBE7054B7,DPR,"West Shore Exwy., Huguenot Ave., Alverson Ave., W. Castor Pl.",True,South Shore Country Club,62.0,24.0,5074.0,R104,R-03,F,R-03,R-03,F,123.0,F,South Shore Country Club,Large Park,Managed Sites,http://www.nycgovparks.org/parks/R104/,11.0,F,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1708.0,,Staten Island,medium_vegetation,9337,778.0833333333333,56332.45586387851,1708.0_medium_vegetation_Staten Island,3474.0,3474.0,3474.0,1708.0,,,,,,,,,1595.0,1962-05-16 00:00:00.0000000,1.293,450 BUEL AVENUE,PARK,502.0,50.0,R-02,Dongan Playground,100004152.0,R087,D085028D-BC34-4CAC-8185-18B232705354,DPR/DOE,Mason Ave. bet. Buel Ave. and Dongan Hills Ave.,False,Dongan Playground,64.0,24.0,5071.0,R087,R-02,T,R-02,R-02,T,122.0,F,Dongan Playground,JOP,Jointly Operated Playground,http://www.nycgovparks.org/parks/R087/,11.0,F,10305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1709.0,,Staten Island,medium_vegetation,9086,757.1666666666666,41373.322213728505,1709.0_medium_vegetation_Staten Island,3475.0,3475.0,3475.0,1709.0,,,,,,,,,1596.0,1962-10-01 00:00:00.0000000,0.949,55 LAYTON AVENUE,PARK,501.0,49.0,R-01,Davis Playground,100003980.0,R086,71D7F33C-0E74-44EE-B680-4B4AAEE286E3,DPR/DOE,"Jersey St., Crescent Ave., Layton Ave., Beechwood Ave.",False,Davis Playground,61.0,23.0,5070.0,R086,R-01,T,R-01,R-01,T,120.0,F,Davis Playground,JOP,Jointly Operated Playground,http://www.nycgovparks.org/parks/R086/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1722.0,,Staten Island,medium_vegetation,1975730,164644.16666666666,9363105.437562173,1722.0_medium_vegetation_Staten Island,3491.0,3491.0,3491.0,1722.0,,,,,,,,,1609.0,1940-01-30 00:00:00.0000000,214.947,1953 RICHMOND AVENUE,PARK,502.0,50.0,R-02,Willowbrook Park,100003692.0,R030,4476A962-DE7C-4E4A-ABF5-E268D1ECC7F9,DPR,"Richmond Ave., Victory Blvd., Ashworth Ave., and Forest Hill Rd.",True,Willowbrook Park,63.0,24.0,5405.0,R030,R-02,T,R-02,R-02,F,122.0,F,Willowbrook Park,Flagship Park,Nature Area,http://www.nycgovparks.org/parks/R030/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1739.0,,Staten Island,medium_vegetation,793258,66104.83333333333,3102414.2833266016,1739.0_medium_vegetation_Staten Island,3521.0,3521.0,3521.0,1739.0,,,,,,,,,1626.0,1994-03-25 00:00:00.0000000,161.242,411 ROCKLAND AVENUE,PARK,502.0,50.0,R-02,Blood Root Valley,100005146.0,R129,25D739C8-5B5E-4503-94CC-C8F79D44B385,DPR,"Rockland Ave., Manor Ave., Brielle Ave., Forest Hill Rd.",False,Blood Root Valley,63.0,24.0,5342.0,R129,R-02,T,R-02,R-02,F,122.0,F,Blood Root Valley,Flagship Park,Nature Area,http://www.nycgovparks.org/parks/R129/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1739.0,,Staten Island,medium_vegetation,480777,40064.75,2102259.802970023,1739.0_medium_vegetation_Staten Island,3522.0,3522.0,3522.0,1739.0,,,,,,,,,1626.0,1994-03-25 00:00:00.0000000,161.242,411 ROCKLAND AVENUE,PARK,502.0,50.0,R-02,Blood Root Valley,100005146.0,R129,25D739C8-5B5E-4503-94CC-C8F79D44B385,DPR,"Rockland Ave., Manor Ave., Brielle Ave., Forest Hill Rd.",False,Blood Root Valley,63.0,24.0,5342.0,R129,R-02,T,R-02,R-02,F,122.0,F,Blood Root Valley,Flagship Park,Nature Area,http://www.nycgovparks.org/parks/R129/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1739.0,,Staten Island,medium_vegetation,18725,1560.4166666666665,138259.3647878191,1739.0_medium_vegetation_Staten Island,3523.0,3523.0,3523.0,1739.0,,,,,,,,,1626.0,1994-03-25 00:00:00.0000000,161.242,411 ROCKLAND AVENUE,PARK,502.0,50.0,R-02,Blood Root Valley,100005146.0,R129,25D739C8-5B5E-4503-94CC-C8F79D44B385,DPR,"Rockland Ave., Manor Ave., Brielle Ave., Forest Hill Rd.",False,Blood Root Valley,63.0,24.0,5342.0,R129,R-02,T,R-02,R-02,F,122.0,F,Blood Root Valley,Flagship Park,Nature Area,http://www.nycgovparks.org/parks/R129/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1739.0,,Staten Island,medium_vegetation,1,0.08333333333333333,0.006661163312346906,1739.0_medium_vegetation_Staten Island,3524.0,3524.0,3524.0,1739.0,,,,,,,,,1626.0,1994-03-25 00:00:00.0000000,161.242,411 ROCKLAND AVENUE,PARK,502.0,50.0,R-02,Blood Root Valley,100005146.0,R129,25D739C8-5B5E-4503-94CC-C8F79D44B385,DPR,"Rockland Ave., Manor Ave., Brielle Ave., Forest Hill Rd.",False,Blood Root Valley,63.0,24.0,5342.0,R129,R-02,T,R-02,R-02,F,122.0,F,Blood Root Valley,Flagship Park,Nature Area,http://www.nycgovparks.org/parks/R129/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1739.0,,Staten Island,medium_vegetation,481763,40146.916666666664,1679759.7807703787,1739.0_medium_vegetation_Staten Island,3525.0,3525.0,3525.0,1739.0,,,,,,,,,1626.0,1994-03-25 00:00:00.0000000,161.242,411 ROCKLAND AVENUE,PARK,502.0,50.0,R-02,Blood Root Valley,100005146.0,R129,25D739C8-5B5E-4503-94CC-C8F79D44B385,DPR,"Rockland Ave., Manor Ave., Brielle Ave., Forest Hill Rd.",False,Blood Root Valley,63.0,24.0,5342.0,R129,R-02,T,R-02,R-02,F,122.0,F,Blood Root Valley,Flagship Park,Nature Area,http://www.nycgovparks.org/parks/R129/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
