shape_id,borough,total_vegetation_pixels,total_vegetation_area_m2,shape_geometry_area_m2,park_name,park_id,vegetation_categories_present
11954,Manhattan,7058.0,7058.0,120502.74604215186,,1735.0,high_vegetation
11955,Manhattan,63030.0,63030.0,256413.8970414476,,1743.0,high_vegetation
11956,Manhattan,68599.0,68599.0,90324.0697943319,,1794.0,high_vegetation
11957,Manhattan,18526.0,18526.0,62853.26234471108,,1795.0,high_vegetation
11958,Manhattan,8174.0,8174.0,205281.1109902961,,1803.0,high_vegetation
11959,Manhattan,4296.0,4296.0,13172.236561426742,,1805.0,high_vegetation
11960,Manhattan,1003.0,1003.0,5311.137921241465,,1805.0,high_vegetation
11961,Manhattan,0.0,0.0,4979.646636019386,,1805.0,high_vegetation
11962,Manhattan,8247.0,8247.0,11502.717560380092,,1805.0,high_vegetation
11963,Manhattan,506.0,506.0,1714.239893105313,,1805.0,high_vegetation
11964,Manhattan,240.0,240.0,11684.249489039748,,1806.0,high_vegetation
11965,Manhattan,76892.0,76892.0,81653.62349035559,,1820.0,high_vegetation
11966,Manhattan,90547.0,90547.0,95455.9792991686,,1820.0,high_vegetation
11967,Manhattan,14919.0,14919.0,92817.9866581265,,1821.0,high_vegetation
11968,Manhattan,416.0,416.0,8197.451316700866,,1822.0,high_vegetation
11969,Manhattan,14968.0,14968.0,68435.60618694063,,1823.0,high_vegetation
11970,Manhattan,10668.0,10668.0,15018.26576251918,,1825.0,high_vegetation
11971,Manhattan,539.0,539.0,2378.467048811236,,1829.0,high_vegetation
11972,Manhattan,842.0,842.0,3598.3430975559154,,1836.0,high_vegetation
11973,Manhattan,948.0,948.0,4201.101182274897,,1840.0,high_vegetation
11974,Manhattan,11225.0,11225.0,74684.59535475852,,1858.0,high_vegetation
11975,Manhattan,1948.0,1948.0,7690.430278350441,,1859.0,high_vegetation
11976,Manhattan,1726.0,1726.0,2988.258888103929,,1860.0,high_vegetation
11977,Manhattan,27203.0,27203.0,67755.7001180795,,1861.0,high_vegetation
11978,Manhattan,10213.0,10213.0,19545.873056244985,,1864.0,high_vegetation
11979,Manhattan,1114.0,1114.0,18085.14250585638,,1865.0,high_vegetation
11980,Manhattan,74450.0,74450.0,225063.503428358,,1894.0,high_vegetation
11981,Manhattan,1139.0,1139.0,12873.598128541127,,1894.0,high_vegetation
11982,Manhattan,924.0,924.0,2589.814024714204,,1897.0,high_vegetation
11983,Manhattan,723.0,723.0,3103.3358127640754,,1898.0,high_vegetation
11984,Manhattan,3022.0,3022.0,4179.847383953811,,1899.0,high_vegetation
11985,Manhattan,3891.0,3891.0,4818.55743315866,,1900.0,high_vegetation
11986,Manhattan,2229.0,2229.0,2986.674846106373,,1904.0,high_vegetation
11987,Manhattan,1729.0,1729.0,4172.914109762015,,1905.0,high_vegetation
11988,Manhattan,3255.0,3255.0,7749.24806169599,,1906.0,high_vegetation
11989,Manhattan,1058.0,1058.0,5094.770495697604,,1927.0,high_vegetation
11990,Manhattan,0.0,0.0,5082.227434298076,,1927.0,high_vegetation
11991,Manhattan,500.0,500.0,4976.5023487268845,,1927.0,high_vegetation
11992,Manhattan,0.0,0.0,5081.126665198379,,1927.0,high_vegetation
11993,Manhattan,469.0,469.0,5061.317162989792,,1927.0,high_vegetation
11994,Manhattan,0.0,0.0,5050.5516103487125,,1927.0,high_vegetation
11995,Manhattan,0.0,0.0,5006.032820814403,,1927.0,high_vegetation
11996,Manhattan,0.0,0.0,5175.551442936989,,1927.0,high_vegetation
11997,Manhattan,1684.0,1684.0,5192.567895219463,,1927.0,high_vegetation
11998,Manhattan,5.0,5.0,4972.277991315818,,1927.0,high_vegetation
11999,Manhattan,1436.0,1436.0,5204.080955786282,,1927.0,high_vegetation
12000,Manhattan,524.0,524.0,5191.257748661038,,1927.0,high_vegetation
12001,Manhattan,32.0,32.0,5309.164872471593,,1927.0,high_vegetation
12002,Manhattan,4.0,4.0,5373.378123795977,,1927.0,high_vegetation
12003,Manhattan,99.0,99.0,5180.761160413112,,1927.0,high_vegetation
12004,Manhattan,1360.0,1360.0,5249.967966051182,,1927.0,high_vegetation
12005,Manhattan,183.0,183.0,5250.95883746516,,1927.0,high_vegetation
12006,Manhattan,0.0,0.0,5175.095416220942,,1927.0,high_vegetation
12007,Manhattan,212.0,212.0,5373.639862699867,,1927.0,high_vegetation
12008,Manhattan,931.0,931.0,5425.449577030868,,1927.0,high_vegetation
12009,Manhattan,164.0,164.0,5387.071567553346,,1927.0,high_vegetation
12010,Manhattan,1308.0,1308.0,5162.345516015547,,1927.0,high_vegetation
12011,Manhattan,1934.0,1934.0,5140.758814926997,,1927.0,high_vegetation
12012,Manhattan,1351.0,1351.0,5345.749299263857,,1927.0,high_vegetation
12013,Manhattan,639.0,639.0,4968.7192244653625,,1927.0,high_vegetation
12014,Manhattan,609.0,609.0,5044.804891076885,,1927.0,high_vegetation
12015,Manhattan,1234.0,1234.0,5130.764745459173,,1927.0,high_vegetation
12016,Manhattan,826.0,826.0,5475.893568769679,,1927.0,high_vegetation
12017,Manhattan,1682.0,1682.0,5057.329889331215,,1927.0,high_vegetation
12018,Manhattan,2254.0,2254.0,5141.89858819146,,1927.0,high_vegetation
12019,Manhattan,73.0,73.0,5171.580105548883,,1927.0,high_vegetation
12020,Manhattan,1866.0,1866.0,5064.163143023022,,1927.0,high_vegetation
12021,Manhattan,2202.0,2202.0,5156.820216729438,,1927.0,high_vegetation
12022,Manhattan,1522.0,1522.0,5072.104817354591,,1927.0,high_vegetation
12023,Manhattan,1756.0,1756.0,5077.096429945604,,1927.0,high_vegetation
12024,Manhattan,3188.0,3188.0,5019.040487004791,,1927.0,high_vegetation
12025,Manhattan,2230.0,2230.0,5212.75693330356,,1927.0,high_vegetation
12026,Manhattan,2273.0,2273.0,10360.097852575554,,1927.0,high_vegetation
12027,Manhattan,3159.0,3159.0,5858.423167638928,,1928.0,high_vegetation
12028,Manhattan,3599.0,3599.0,5375.036025596091,,1928.0,high_vegetation
12029,Manhattan,2443.0,2443.0,5309.157551075135,,1928.0,high_vegetation
12030,Manhattan,3879.0,3879.0,5102.358235331814,,1928.0,high_vegetation
12031,Manhattan,1083.0,1083.0,5411.671774580632,,1928.0,high_vegetation
12032,Manhattan,1518.0,1518.0,2063.5157686766365,,1933.0,high_vegetation
12033,Manhattan,75.0,75.0,3799.3331363315815,,1944.0,high_vegetation
12034,Manhattan,4840.0,4840.0,5384.497688746417,,1944.0,high_vegetation
12035,Manhattan,5213.0,5213.0,9552.772285100067,,1944.0,high_vegetation
12036,Manhattan,7360.0,7360.0,10045.86703908288,,1944.0,high_vegetation
12037,Manhattan,3222.0,3222.0,7328.425763646264,,1944.0,high_vegetation
12038,Manhattan,4782.0,4782.0,6461.961761697771,,1944.0,high_vegetation
12039,Manhattan,6044.0,6044.0,10256.68622798121,,1944.0,high_vegetation
12040,Manhattan,8261.0,8261.0,10554.70406036602,,1944.0,high_vegetation
12041,Manhattan,7904.0,7904.0,10604.550987265346,,1944.0,high_vegetation
12042,Manhattan,2702.0,2702.0,72202.20164295801,,1945.0,high_vegetation
12043,Manhattan,7211.0,7211.0,48420.99827376925,,1945.0,high_vegetation
12044,Manhattan,10485.0,10485.0,18042.517527875843,,1947.0,high_vegetation
12045,Manhattan,15528.0,15528.0,17063.276629525346,,1947.0,high_vegetation
12046,Manhattan,309319.0,309319.0,1047418.4666193372,,1947.0,high_vegetation
12047,Manhattan,0.0,0.0,19306.775964659813,,1947.0,high_vegetation
12048,Manhattan,6264.0,6264.0,7049.995895663559,,1947.0,high_vegetation
12049,Manhattan,239.0,239.0,5817.927108738784,,1947.0,high_vegetation
12050,Manhattan,8388.0,8388.0,9679.27615990902,,1947.0,high_vegetation
12051,Manhattan,6901.0,6901.0,9679.27615899581,,1947.0,high_vegetation
12052,Manhattan,2480.0,2480.0,4453.873292387848,,1957.0,high_vegetation
12053,Manhattan,3064.0,3064.0,4299.048507133795,,1957.0,high_vegetation
12054,Manhattan,2836.0,2836.0,4554.955126165663,,1957.0,high_vegetation
12055,Manhattan,1797.0,1797.0,4272.182331148457,,1957.0,high_vegetation
12056,Manhattan,2161.0,2161.0,4580.8708652094965,,1957.0,high_vegetation
12057,Manhattan,25.0,25.0,4930.81435993326,,1957.0,high_vegetation
12058,Manhattan,5610.0,5610.0,10171.51622584271,,1957.0,high_vegetation
12059,Manhattan,2532.0,2532.0,4655.847426028971,,1957.0,high_vegetation
12060,Manhattan,732.0,732.0,3803.8332256187873,,1957.0,high_vegetation
12061,Manhattan,2186.0,2186.0,4521.063761634731,,1957.0,high_vegetation
12062,Manhattan,3160.0,3160.0,6615.29592849573,,1957.0,high_vegetation
12063,Manhattan,0.0,0.0,2865.068517101099,,1958.0,high_vegetation
12064,Manhattan,2485.0,2485.0,5252.498954676566,,1958.0,high_vegetation
12065,Manhattan,3152.0,3152.0,5269.174518832196,,1958.0,high_vegetation
12066,Manhattan,2007.0,2007.0,4995.555466036887,,1958.0,high_vegetation
12067,Manhattan,2827.0,2827.0,5264.661160598175,,1958.0,high_vegetation
12068,Manhattan,1590.0,1590.0,2251.236630151148,,1958.0,high_vegetation
12069,Manhattan,3606.0,3606.0,5259.566035613495,,1958.0,high_vegetation
12070,Manhattan,2721.0,2721.0,5179.54340800109,,1958.0,high_vegetation
12071,Manhattan,1920.0,1920.0,4940.260841256643,,1958.0,high_vegetation
12072,Manhattan,2840.0,2840.0,5121.051084216774,,1958.0,high_vegetation
12073,Manhattan,3651.0,3651.0,4981.9992261423895,,1958.0,high_vegetation
12074,Manhattan,3027.0,3027.0,4676.742910244641,,1958.0,high_vegetation
12075,Manhattan,0.0,0.0,6814.233519525778,,1958.0,high_vegetation
12076,Manhattan,2889.0,2889.0,9051.085401311057,,1958.0,high_vegetation
12077,Manhattan,3345.0,3345.0,4989.81150518932,,1958.0,high_vegetation
12078,Manhattan,3136.0,3136.0,4906.533397552139,,1958.0,high_vegetation
12079,Manhattan,2556.0,2556.0,4637.480519921949,,1958.0,high_vegetation
12080,Manhattan,3455.0,3455.0,4703.301392493722,,1958.0,high_vegetation
12081,Manhattan,2831.0,2831.0,4575.071334797503,,1958.0,high_vegetation
12082,Manhattan,2867.0,2867.0,4561.593849898404,,1958.0,high_vegetation
12083,Manhattan,1868.0,1868.0,4744.496693276149,,1958.0,high_vegetation
12084,Manhattan,1755.0,1755.0,4470.509712661801,,1958.0,high_vegetation
12085,Manhattan,2370.0,2370.0,4532.055902229226,,1958.0,high_vegetation
12086,Manhattan,3075.0,3075.0,4783.9980942974535,,1958.0,high_vegetation
12087,Manhattan,3119.0,3119.0,4714.96972727258,,1958.0,high_vegetation
12088,Manhattan,2660.0,2660.0,4791.360118703682,,1958.0,high_vegetation
12089,Manhattan,2838.0,2838.0,5044.555031735416,,1958.0,high_vegetation
12090,Manhattan,2827.0,2827.0,5370.019268529692,,1958.0,high_vegetation
12091,Manhattan,3101.0,3101.0,4947.246973896725,,1958.0,high_vegetation
12092,Manhattan,3331.0,3331.0,4630.340928465555,,1958.0,high_vegetation
12093,Manhattan,3026.0,3026.0,4796.381201423594,,1958.0,high_vegetation
12094,Manhattan,3182.0,3182.0,4451.472478869214,,1958.0,high_vegetation
12095,Manhattan,2881.0,2881.0,4502.431240719362,,1958.0,high_vegetation
12096,Manhattan,2509.0,2509.0,4442.112776205986,,1958.0,high_vegetation
12097,Manhattan,2931.0,2931.0,4458.74291104883,,1958.0,high_vegetation
12098,Manhattan,5619.0,5619.0,7819.768990403371,,1958.0,high_vegetation
12099,Manhattan,0.0,0.0,895.2154323094445,,1958.0,high_vegetation
12100,Manhattan,881.0,881.0,4628.310100482656,,1958.0,high_vegetation
12101,Manhattan,1581.0,1581.0,5817.274098434906,,1958.0,high_vegetation
12102,Manhattan,3197.0,3197.0,4529.643308274955,,1958.0,high_vegetation
12103,Manhattan,2748.0,2748.0,4663.207124059843,,1958.0,high_vegetation
12104,Manhattan,2130.0,2130.0,4454.441574149417,,1958.0,high_vegetation
12105,Manhattan,2880.0,2880.0,4676.300429785511,,1958.0,high_vegetation
12106,Manhattan,3254.0,3254.0,4709.88756166378,,1958.0,high_vegetation
12107,Manhattan,2507.0,2507.0,4700.629386141624,,1958.0,high_vegetation
12108,Manhattan,2392.0,2392.0,4926.457887936321,,1958.0,high_vegetation
12109,Manhattan,2979.0,2979.0,4639.645014429727,,1958.0,high_vegetation
12110,Manhattan,3290.0,3290.0,5322.608373608721,,1958.0,high_vegetation
12111,Manhattan,3142.0,3142.0,5007.739901803936,,1958.0,high_vegetation
12112,Manhattan,2916.0,2916.0,4570.0738942355165,,1958.0,high_vegetation
12113,Manhattan,2052.0,2052.0,4338.65049599283,,1958.0,high_vegetation
12114,Manhattan,1162.0,1162.0,3975.9381216897104,,1958.0,high_vegetation
12115,Manhattan,2734.0,2734.0,4535.653033348248,,1959.0,high_vegetation
12116,Manhattan,1406.0,1406.0,4364.573689250248,,1959.0,high_vegetation
12117,Manhattan,2361.0,2361.0,4638.654574747378,,1959.0,high_vegetation
12118,Manhattan,2153.0,2153.0,4737.154129815569,,1959.0,high_vegetation
12119,Manhattan,1843.0,1843.0,4706.248643230125,,1959.0,high_vegetation
12120,Manhattan,1877.0,1877.0,4887.363961264611,,1959.0,high_vegetation
12121,Manhattan,2451.0,2451.0,4753.943957168789,,1959.0,high_vegetation
12122,Manhattan,2049.0,2049.0,5037.8759426828765,,1959.0,high_vegetation
12123,Manhattan,2648.0,2648.0,4693.153109573169,,1959.0,high_vegetation
12124,Manhattan,2361.0,2361.0,4834.711217766213,,1959.0,high_vegetation
12125,Manhattan,1918.0,1918.0,4965.055241493191,,1959.0,high_vegetation
12126,Manhattan,3297.0,3297.0,5018.089563571287,,1959.0,high_vegetation
12127,Manhattan,3757.0,3757.0,5013.706748527567,,1959.0,high_vegetation
12128,Manhattan,4908.0,4908.0,5013.706747013422,,1959.0,high_vegetation
12129,Manhattan,4495.0,4495.0,5013.706746675632,,1959.0,high_vegetation
12130,Manhattan,3505.0,3505.0,5013.706746185126,,1959.0,high_vegetation
12131,Manhattan,3311.0,3311.0,5013.706749178449,,1959.0,high_vegetation
12132,Manhattan,3597.0,3597.0,5013.70674834011,,1959.0,high_vegetation
12133,Manhattan,8620.0,8620.0,9937.648798802576,,1959.0,high_vegetation
12134,Manhattan,2904.0,2904.0,4662.754754236338,,1959.0,high_vegetation
12135,Manhattan,12663.0,12663.0,13968.012450748967,,1960.0,high_vegetation
12136,Manhattan,8927.0,8927.0,10135.196488042611,,1964.0,high_vegetation
12137,Manhattan,0.0,0.0,0.7109908979430317,,1966.0,high_vegetation
12138,Manhattan,38660.0,38660.0,359910.88133478275,,1966.0,high_vegetation
12139,Manhattan,1871.0,1871.0,92012.37703467222,,1966.0,high_vegetation
12140,Manhattan,2706.0,2706.0,150387.4145547615,,1966.0,high_vegetation
12141,Manhattan,1339.0,1339.0,12900.164923684746,,1966.0,high_vegetation
12142,Manhattan,17254.0,17254.0,141156.6505612616,,1966.0,high_vegetation
12143,Manhattan,4756570.0,4756570.0,6330980.877319336,,1968.0,high_vegetation
12144,Manhattan,315187.0,315187.0,351395.8754240703,,1968.0,high_vegetation
12145,Manhattan,835432.0,835432.0,1536590.108427992,,1968.0,high_vegetation
12146,Manhattan,73999.0,73999.0,3494540.408739066,,1973.0,high_vegetation
12147,Manhattan,167412.0,167412.0,1131014.9129733,,1973.0,high_vegetation
12148,Manhattan,649343.0,649343.0,3928600.908517658,,1973.0,high_vegetation
12149,Manhattan,135915.0,135915.0,1880308.152204436,,1973.0,high_vegetation
12150,Manhattan,29384.0,29384.0,36547.55052648885,,1990.0,high_vegetation
12151,Manhattan,8249.0,8249.0,29553.8699722408,,1991.0,high_vegetation
12152,Manhattan,235972.0,235972.0,410762.9231613914,,1992.0,high_vegetation
12153,Manhattan,27933.0,27933.0,50649.195908441376,,1994.0,high_vegetation
12154,Manhattan,2340.0,2340.0,9186.732556191904,,1997.0,high_vegetation
12155,Manhattan,9252.0,9252.0,54850.03085698752,,2007.0,high_vegetation
12156,Manhattan,14078.0,14078.0,26661.4522884559,,2014.0,high_vegetation
12157,Manhattan,52298.0,52298.0,113378.3489181517,,2028.0,high_vegetation
12158,Manhattan,6440.0,6440.0,9114.704716095966,,2029.0,high_vegetation
12159,Manhattan,2247.0,2247.0,2358.6566428678143,,2036.0,high_vegetation
12160,Manhattan,12658.0,12658.0,54023.50804712228,,2037.0,high_vegetation
12161,Manhattan,462422.0,462422.0,856609.1475768435,,2038.0,high_vegetation
12162,Manhattan,293.0,293.0,10274.245352462543,,2039.0,high_vegetation
12163,Manhattan,11375.0,11375.0,13429.70550682736,,2039.0,high_vegetation
12164,Manhattan,365982.0,365982.0,511989.344443294,,2039.0,high_vegetation
12165,Manhattan,36686.0,36686.0,46042.96767637886,,2039.0,high_vegetation
12166,Manhattan,259224.0,259224.0,574624.7202002181,,2041.0,high_vegetation
12167,Manhattan,2861.0,2861.0,34923.02379881771,,2044.0,high_vegetation
12168,Manhattan,2519.0,2519.0,5956.662102015439,,2046.0,high_vegetation
12169,Manhattan,17073.0,17073.0,23098.02114726217,,2047.0,high_vegetation
12170,Manhattan,26556.0,26556.0,66106.69678619817,,2048.0,high_vegetation
12171,Manhattan,16831.0,16831.0,30396.406927442928,,2049.0,high_vegetation
12172,Manhattan,678.0,678.0,30336.943413988745,,2050.0,high_vegetation
12173,Manhattan,36992.0,36992.0,61723.70266029421,,2051.0,high_vegetation
12174,Manhattan,704766.0,704766.0,988927.2170625211,,2052.0,high_vegetation
12175,Manhattan,68261.0,68261.0,94287.55411429878,,2056.0,high_vegetation
12176,Manhattan,8970.0,8970.0,26531.97971138696,,2056.0,high_vegetation
12177,Manhattan,49602.0,49602.0,67999.72233869096,,2057.0,high_vegetation
12178,Manhattan,12743.0,12743.0,27993.60572405779,,2058.0,high_vegetation
12179,Manhattan,55572.0,55572.0,88664.94723834819,,2062.0,high_vegetation
12180,Manhattan,67816.0,67816.0,87251.94110759991,,2062.0,high_vegetation
12181,Manhattan,3001.0,3001.0,3451.088584825781,,2063.0,high_vegetation
12182,Manhattan,4264.0,4264.0,4132.171934795195,,2064.0,high_vegetation
12183,Manhattan,51.0,51.0,11738.579783323725,,2065.0,high_vegetation
12184,Manhattan,140810.0,140810.0,291980.88523317047,,2066.0,high_vegetation
12185,Manhattan,22241.0,22241.0,72630.54937890882,,2067.0,high_vegetation
12186,Manhattan,4562.0,4562.0,10079.22396353818,,2073.0,high_vegetation
12187,Manhattan,35456.0,35456.0,56353.225448951765,,2074.0,high_vegetation
12188,Manhattan,3949.0,3949.0,31273.05978369816,,2075.0,high_vegetation
12189,Manhattan,23441.0,23441.0,47612.35647242785,,2080.0,high_vegetation
12190,Manhattan,12747.0,12747.0,17931.59835034142,,2081.0,high_vegetation
12191,Manhattan,27165.0,27165.0,58979.99809067091,,2082.0,high_vegetation
12192,Manhattan,49202.0,49202.0,104995.70704936134,,2083.0,high_vegetation
12193,Manhattan,53506.0,53506.0,72977.64519767056,,2083.0,high_vegetation
12194,Manhattan,121617.0,121617.0,164750.1885199587,,2083.0,high_vegetation
12195,Manhattan,47070.0,47070.0,69061.46318904585,,2086.0,high_vegetation
12196,Manhattan,23282.0,23282.0,45631.20085190484,,2088.0,high_vegetation
12197,Manhattan,9686.0,9686.0,20558.73205779742,,2089.0,high_vegetation
12198,Manhattan,6070.0,6070.0,13604.581615417988,,2092.0,high_vegetation
12199,Manhattan,61673.0,61673.0,69362.48079711806,,2093.0,high_vegetation
12200,Manhattan,2464.0,2464.0,26949.016496134547,,2095.0,high_vegetation
12201,Manhattan,604.0,604.0,1357.6064956859934,,2096.0,high_vegetation
12202,Manhattan,9701.0,9701.0,20281.91214983911,,2097.0,high_vegetation
12203,Manhattan,109386.0,109386.0,263206.9122230615,,2097.0,high_vegetation
12204,Manhattan,17447.0,17447.0,28122.54219784563,,2099.0,high_vegetation
12205,Manhattan,21007.0,21007.0,21677.68209073737,,2100.0,high_vegetation
12206,Manhattan,4088.0,4088.0,3924.521582603561,,2100.0,high_vegetation
12207,Manhattan,33683.0,33683.0,134464.38647385896,,2101.0,high_vegetation
12208,Manhattan,17584.0,17584.0,49763.42070809413,,2101.0,high_vegetation
12209,Manhattan,5887.0,5887.0,26844.222635048696,,2102.0,high_vegetation
12210,Manhattan,2771.0,2771.0,25754.79736106616,,2102.0,high_vegetation
12211,Manhattan,15549.0,15549.0,18349.739491834986,,2103.0,high_vegetation
12212,Manhattan,1707.0,1707.0,1646.8052379185958,,2104.0,high_vegetation
12213,Manhattan,8829.0,8829.0,9813.91717317678,,2105.0,high_vegetation
12214,Manhattan,2555.0,2555.0,2510.419526451238,,2106.0,high_vegetation
12215,Manhattan,23373.0,23373.0,33218.05252086342,,2107.0,high_vegetation
12216,Manhattan,5139.0,5139.0,6255.9677365560365,,2108.0,high_vegetation
12217,Manhattan,306.0,306.0,7609.776667926795,,2110.0,high_vegetation
12218,Manhattan,13749.0,13749.0,119559.72112404216,,2124.0,high_vegetation
12219,Manhattan,10374.0,10374.0,19988.80791637894,,2125.0,high_vegetation
12220,Manhattan,13423.0,13423.0,29998.95678175377,,2127.0,high_vegetation
12221,Manhattan,14820.0,14820.0,21049.71989308177,,2128.0,high_vegetation
12222,Manhattan,5745.0,5745.0,29961.27083218096,,2129.0,high_vegetation
12223,Manhattan,9257.0,9257.0,12439.31411808575,,2131.0,high_vegetation
12224,Manhattan,2224.0,2224.0,2154.6624938339587,,2131.0,high_vegetation
12225,Manhattan,169856.0,169856.0,674714.101796924,,2136.0,high_vegetation
12226,Manhattan,96223.0,96223.0,3133455.030067023,,2143.0,high_vegetation
12227,Manhattan,103392.0,103392.0,526915.5278315538,,,high_vegetation
12228,Manhattan,0.0,0.0,3779.7511364213447,,,high_vegetation
12229,Manhattan,227389.0,227389.0,939480.594532042,,,high_vegetation
12230,Manhattan,61.0,61.0,3212.7877218265508,,,high_vegetation
12231,Manhattan,8702.0,8702.0,21235.728809227265,,,high_vegetation
12232,Manhattan,0.0,0.0,5933.535359882309,,,high_vegetation
12233,Manhattan,241.0,241.0,22265.2097888662,,,high_vegetation
12234,Manhattan,4153.0,4153.0,19353.48873631221,,,high_vegetation
12235,Manhattan,111693.0,111693.0,944730.4203134832,,,high_vegetation
12236,Manhattan,432.0,432.0,21776.27469673924,,,high_vegetation
12237,Manhattan,1098.0,1098.0,46094.15213594456,,,high_vegetation
12238,Manhattan,3213.0,3213.0,14982.113088065602,,,high_vegetation
12239,Manhattan,240963.0,240963.0,1183768.415803293,,,high_vegetation
12240,Manhattan,478572.0,478572.0,4391802.117721564,,,high_vegetation
12241,Manhattan,7082.0,7082.0,73019.34265361557,,,high_vegetation
12242,Manhattan,21432.0,21432.0,182932.9446372577,,,high_vegetation
12243,Brooklyn,0.0,0.0,641.5639857376912,,1125.0,high_vegetation
12244,Brooklyn,1238.0,1238.0,9097.204488196194,,1125.0,high_vegetation
12245,Brooklyn,374.0,374.0,7711.629222087871,,1125.0,high_vegetation
12246,Brooklyn,198.0,198.0,1347.111371628561,,1125.0,high_vegetation
12247,Brooklyn,70754.0,70754.0,12605022.664454969,,,high_vegetation
12248,Brooklyn,38719.0,38719.0,3768124.023913915,,,high_vegetation
12249,Brooklyn,533.0,533.0,6736.356674713769,,1125.0,high_vegetation
12250,Brooklyn,6975.0,6975.0,103083.0546794804,,1125.0,high_vegetation
12251,Brooklyn,24052.0,24052.0,99134.07103655486,,1125.0,high_vegetation
12252,Brooklyn,6851.0,6851.0,11835.68819759311,,1125.0,high_vegetation
12253,Brooklyn,271.0,271.0,48474.55893674175,,1125.0,high_vegetation
12254,Brooklyn,0.0,0.0,0.0099154027241207,,1125.0,high_vegetation
12255,Brooklyn,45.0,45.0,21618.962588241266,,1125.0,high_vegetation
12256,Brooklyn,20100.0,20100.0,143886.01754834125,,1125.0,high_vegetation
12257,Brooklyn,730.0,730.0,22440.44438470184,,1125.0,high_vegetation
12258,Brooklyn,547.0,547.0,20079.981591864343,,1210.0,high_vegetation
12259,Brooklyn,31.0,31.0,3942.2359771331694,,1210.0,high_vegetation
12260,Brooklyn,4842.0,4842.0,11394.408183660318,Cypress Hills-Mt Hope-Maimonides Cemetery,1.0,high_vegetation
12261,Brooklyn,21578.0,21578.0,20947.127553523507,Evergreens-Trinity-Knollwood Park-Mt Judah Cemetery,2.0,high_vegetation
12262,Brooklyn,2.0,2.0,54.348921908363785,Evergreens-Trinity-Knollwood Park-Mt Judah Cemetery,2.0,high_vegetation
12263,Brooklyn,339.0,339.0,1372.464721663289,Evergreens-Trinity-Knollwood Park-Mt Judah Cemetery,2.0,high_vegetation
12264,Brooklyn,0.0,0.0,56.76004551208735,Evergreens-Trinity-Knollwood Park-Mt Judah Cemetery,3.0,high_vegetation
12265,Brooklyn,7391.0,7391.0,15952.09707637006,Salem Field-National-Bnai Jeshurum Cemetery,4.0,high_vegetation
12266,Brooklyn,142.0,142.0,1622.6988827338669,Washington Cemetery,14.0,high_vegetation
12267,Brooklyn,949489.0,949489.0,5763102.891628063,Cypress Hills-Mt Hope-Maimonides Cemetery,22.0,high_vegetation
12268,Brooklyn,1527452.0,1527452.0,4130387.9112530495,Holy Cross Cemetery,24.0,high_vegetation
12269,Brooklyn,71496.0,71496.0,123073.06247480155,Flatlands Dutch Reformed Church Cemetery,25.0,high_vegetation
12270,Brooklyn,3493.0,3493.0,46720.268444434354,New Lots Community Church Cemetery,26.0,high_vegetation
12271,Brooklyn,56331.0,56331.0,554883.16947857,Canarsie Cemetery,27.0,high_vegetation
12272,Brooklyn,3029597.0,3029597.0,12670399.776067588,Evergreens-Trinity-Knollwood Park-Mt Judah Cemetery,28.0,high_vegetation
12273,Brooklyn,697611.0,697611.0,2699499.867386676,Salem Field-National-Bnai Jeshurum Cemetery,29.0,high_vegetation
12274,Brooklyn,7768.0,7768.0,424703.4355612597,Washington Cemetery,78.0,high_vegetation
12275,Brooklyn,6838.0,6838.0,494919.6389223976,Washington Cemetery,79.0,high_vegetation
12276,Brooklyn,10651.0,10651.0,45009.89969385456,New Utrecht Cemetery,80.0,high_vegetation
12277,Brooklyn,8669.0,8669.0,407182.799031052,Washington Cemetery,81.0,high_vegetation
12278,Brooklyn,40391.0,40391.0,1317139.5810645998,Washington Cemetery,82.0,high_vegetation
12279,Brooklyn,5273.0,5273.0,478789.41863136296,Washington Cemetery,83.0,high_vegetation
12280,Brooklyn,45580.0,45580.0,259711.96769813623,Greenwood Cemetery,87.0,high_vegetation
12281,Brooklyn,24217.0,24217.0,37463.03702919016,Flatbush Dutch Reformed Church Cemetery,88.0,high_vegetation
12282,Brooklyn,6514215.0,6514215.0,20513412.81338676,Greenwood Cemetery,89.0,high_vegetation
12283,Brooklyn,5586.0,5586.0,10110.537820897353,,119.0,high_vegetation
12284,Brooklyn,3163.0,3163.0,8709.032265899683,,119.0,high_vegetation
12285,Brooklyn,13167.0,13167.0,17718.342230326212,,119.0,high_vegetation
12286,Brooklyn,4816.0,4816.0,13905.507400834817,,119.0,high_vegetation
12287,Brooklyn,11470.0,11470.0,16873.347612246995,,119.0,high_vegetation
12288,Brooklyn,18117.0,18117.0,24793.812211575856,,119.0,high_vegetation
12289,Brooklyn,3727.0,3727.0,7397.655621277924,,119.0,high_vegetation
12290,Brooklyn,17556.0,17556.0,25595.72547206297,,119.0,high_vegetation
12291,Brooklyn,6736.0,6736.0,11616.248408609208,,119.0,high_vegetation
12292,Brooklyn,11553.0,11553.0,14944.89637261112,,119.0,high_vegetation
12293,Brooklyn,21114.0,21114.0,31496.79860793985,,119.0,high_vegetation
12294,Brooklyn,21931.0,21931.0,32456.16064078544,,119.0,high_vegetation
12295,Brooklyn,4819.0,4819.0,4574.36449789918,,119.0,high_vegetation
