cluster_id,area_m2,radius_m,meets_threshold
31523,4855279.0,500,True
31524,4855279.0,500,True
31525,4855279.0,500,True
31526,4855279.0,500,True
31527,4855279.0,500,True
31528,4855279.0,500,True
31529,4855279.0,500,True
31530,4855279.0,500,True
31531,4855279.0,500,True
31532,4855279.0,500,True
31533,4855279.0,500,True
31534,4855279.0,500,True
31535,4855279.0,500,True
31536,4855279.0,500,True
31537,4855279.0,500,True
31538,4855279.0,500,True
31539,4855279.0,500,True
31540,4855279.0,500,True
31541,4855279.0,500,True
31542,4855279.0,500,True
31543,4855279.0,500,True
31544,4855279.0,500,True
31545,4855279.0,500,True
31546,4855279.0,500,True
31547,4855279.0,500,True
31548,4855279.0,500,True
31549,4855279.0,500,True
31550,4855279.0,500,True
31551,4855279.0,500,True
31552,4855279.0,500,True
31553,4855279.0,500,True
31554,4855279.0,500,True
31555,4855279.0,500,True
31556,4855279.0,500,True
31557,4855279.0,500,True
31558,4855279.0,500,True
31559,4855279.0,500,True
31560,4855279.0,500,True
31561,4855279.0,500,True
31562,4855279.0,500,True
31563,4855279.0,500,True
31564,4855279.0,500,True
31565,4855279.0,500,True
31566,4855279.0,500,True
31567,4855279.0,500,True
31568,4855279.0,500,True
31569,4855279.0,500,True
31570,4855279.0,500,True
31571,4855279.0,500,True
31572,4855279.0,500,True
31573,4855279.0,500,True
31574,4855279.0,500,True
31575,4855279.0,500,True
31576,4855279.0,500,True
31577,4855279.0,500,True
31578,4855279.0,500,True
31579,4855279.0,500,True
31580,4855279.0,500,True
31581,4855279.0,500,True
31582,4855279.0,500,True
31583,4855279.0,500,True
31584,4855279.0,500,True
31585,4855279.0,500,True
31586,4855279.0,500,True
31587,4855279.0,500,True
31588,4855279.0,500,True
31589,4855279.0,500,True
31590,4855279.0,500,True
31591,4855279.0,500,True
31592,4855279.0,500,True
31593,4855279.0,500,True
31594,4855279.0,500,True
31595,4855279.0,500,True
31596,4855279.0,500,True
31597,4855279.0,500,True
31598,4855279.0,500,True
31599,4855279.0,500,True
31600,4855279.0,500,True
31601,4855279.0,500,True
31602,4855279.0,500,True
31603,4855279.0,500,True
31604,4855279.0,500,True
31605,4855279.0,500,True
31606,4855279.0,500,True
31607,4855279.0,500,True
31608,4855279.0,500,True
31609,4855279.0,500,True
31610,4855279.0,500,True
31611,4855279.0,500,True
31612,4855279.0,500,True
31613,4855279.0,500,True
31614,4855279.0,500,True
31615,4855279.0,500,True
31616,4855279.0,500,True
31617,4855279.0,500,True
31618,4855279.0,500,True
31619,4855279.0,500,True
31620,4855279.0,500,True
31621,4855279.0,500,True
31622,4855279.0,500,True
31623,4855279.0,500,True
31624,4855279.0,500,True
31625,4855279.0,500,True
31626,4855279.0,500,True
31627,4855279.0,500,True
31628,4855279.0,500,True
31629,4855279.0,500,True
31630,4855279.0,500,True
31631,4855279.0,500,True
31632,4855279.0,500,True
31633,4855279.0,500,True
31634,4855279.0,500,True
31635,4855279.0,500,True
31636,4855279.0,500,True
31637,4855279.0,500,True
31638,4855279.0,500,True
31639,4855279.0,500,True
31640,4855279.0,500,True
31641,4855279.0,500,True
31642,4855279.0,500,True
31643,4855279.0,500,True
31644,4855279.0,500,True
31645,4855279.0,500,True
31646,4855279.0,500,True
31647,4855279.0,500,True
31648,4855279.0,500,True
31649,4855279.0,500,True
31650,4855279.0,500,True
31651,4855279.0,500,True
31652,4855279.0,500,True
31653,4855279.0,500,True
31654,4855279.0,500,True
31655,4855279.0,500,True
31656,4855279.0,500,True
31657,4855279.0,500,True
31658,4855279.0,500,True
31659,4855279.0,500,True
31660,4855279.0,500,True
31661,4855279.0,500,True
31662,4855279.0,500,True
31663,4855279.0,500,True
31664,4855279.0,500,True
31665,4855279.0,500,True
31666,4855279.0,500,True
31667,4855279.0,500,True
31668,4855279.0,500,True
31669,4855279.0,500,True
31670,4855279.0,500,True
31671,4855279.0,500,True
31672,4855279.0,500,True
31673,4855279.0,500,True
31674,4855279.0,500,True
31675,4855279.0,500,True
31676,4855279.0,500,True
31677,4855279.0,500,True
31678,4855279.0,500,True
31679,4855279.0,500,True
31680,4855279.0,500,True
31681,4855279.0,500,True
31682,4855279.0,500,True
31683,4855279.0,500,True
31684,4855279.0,500,True
31685,4855279.0,500,True
31686,4855279.0,500,True
31687,4855279.0,500,True
31688,4855279.0,500,True
31689,4855279.0,500,True
31690,4855279.0,500,True
31691,4855279.0,500,True
31692,4855279.0,500,True
31693,4855279.0,500,True
31694,4855279.0,500,True
31695,4855279.0,500,True
31696,4855279.0,500,True
31697,4855279.0,500,True
31698,4855279.0,500,True
31699,4855279.0,500,True
31700,4855279.0,500,True
31701,4855279.0,500,True
31702,4855279.0,500,True
31703,4855279.0,500,True
31704,4855279.0,500,True
31705,4855279.0,500,True
31706,4855279.0,500,True
31707,4855279.0,500,True
31708,4855279.0,500,True
31709,4855279.0,500,True
31710,4855279.0,500,True
31711,4855279.0,500,True
31712,4855279.0,500,True
31713,4855279.0,500,True
31714,4855279.0,500,True
31715,4855279.0,500,True
31716,4855279.0,500,True
31717,4855279.0,500,True
31718,4855279.0,500,True
31719,4855279.0,500,True
31720,4855279.0,500,True
31721,4855279.0,500,True
31722,4855279.0,500,True
31723,4855279.0,500,True
31724,4855279.0,500,True
31725,4855279.0,500,True
31726,4855279.0,500,True
31727,4855279.0,500,True
31728,4855279.0,500,True
31729,4855279.0,500,True
31730,4855279.0,500,True
31731,4855279.0,500,True
31732,4855279.0,500,True
31733,4855279.0,500,True
31734,4855279.0,500,True
31735,4855279.0,500,True
31736,4855279.0,500,True
31737,4855279.0,500,True
31738,4855279.0,500,True
31739,4855279.0,500,True
31740,4855279.0,500,True
31741,4855279.0,500,True
31742,4855279.0,500,True
31743,4855279.0,500,True
31744,4855279.0,500,True
31745,4855279.0,500,True
31746,4855279.0,500,True
31747,4855279.0,500,True
31748,4855279.0,500,True
31749,4855279.0,500,True
31750,4855279.0,500,True
31751,4855279.0,500,True
31752,4855279.0,500,True
31753,4855279.0,500,True
31754,4855279.0,500,True
31755,4855279.0,500,True
31756,4855279.0,500,True
31757,4855279.0,500,True
31758,4855279.0,500,True
31759,4855279.0,500,True
31760,4855279.0,500,True
31761,4855279.0,500,True
31762,4855279.0,500,True
31763,4855279.0,500,True
31764,4855279.0,500,True
31765,4855279.0,500,True
31766,4855279.0,500,True
31767,4855279.0,500,True
31768,4855279.0,500,True
31769,4855279.0,500,True
31770,4855279.0,500,True
31771,4855279.0,500,True
31772,4855279.0,500,True
31773,4855279.0,500,True
31774,4855279.0,500,True
31775,4855279.0,500,True
31776,4855279.0,500,True
31777,4855279.0,500,True
31778,4855279.0,500,True
31779,4855279.0,500,True
31780,4855279.0,500,True
31781,4855279.0,500,True
31782,4855279.0,500,True
31783,4855279.0,500,True
31784,4855279.0,500,True
31785,4855279.0,500,True
31786,4855279.0,500,True
31787,4855279.0,500,True
31788,4855279.0,500,True
31789,4855279.0,500,True
31790,4855279.0,500,True
31791,4855279.0,500,True
31792,4855279.0,500,True
31793,4855279.0,500,True
31794,4855279.0,500,True
31795,4855279.0,500,True
31796,4855279.0,500,True
31797,4855279.0,500,True
31798,4855279.0,500,True
31799,4855279.0,500,True
31800,4855279.0,500,True
31801,4855279.0,500,True
31802,4855279.0,500,True
31803,4855279.0,500,True
31804,4855279.0,500,True
31805,4855279.0,500,True
31806,4855279.0,500,True
31807,4855279.0,500,True
31808,4855279.0,500,True
31809,4855279.0,500,True
31810,4855279.0,500,True
31811,4855279.0,500,True
31812,4855279.0,500,True
31813,4855279.0,500,True
31814,4855279.0,500,True
31815,4855279.0,500,True
31816,4855279.0,500,True
31817,4855279.0,500,True
31818,4855279.0,500,True
31819,4855279.0,500,True
31820,4855279.0,500,True
31821,4855279.0,500,True
31822,4855279.0,500,True
31823,4855279.0,500,True
31824,4855279.0,500,True
31825,4855279.0,500,True
31826,4855279.0,500,True
31827,4855279.0,500,True
31828,4855279.0,500,True
31829,4855279.0,500,True
31830,4855279.0,500,True
31831,4855279.0,500,True
31832,4855279.0,500,True
31833,4855279.0,500,True
31834,4855279.0,500,True
31835,4855279.0,500,True
31836,4855279.0,500,True
31837,4855279.0,500,True
31838,4855279.0,500,True
31839,4855279.0,500,True
31840,4855279.0,500,True
31841,4855279.0,500,True
31842,4855279.0,500,True
31843,4855279.0,500,True
31844,4855279.0,500,True
31845,4855279.0,500,True
31846,4855279.0,500,True
31847,4855279.0,500,True
31848,4855279.0,500,True
31849,4855279.0,500,True
31850,4855279.0,500,True
31851,4855279.0,500,True
31852,4855279.0,500,True
31853,4855279.0,500,True
31854,4855279.0,500,True
31855,4855279.0,500,True
31856,4855279.0,500,True
31857,4855279.0,500,True
31858,4855279.0,500,True
31859,4855279.0,500,True
31860,4855279.0,500,True
31861,4855279.0,500,True
31862,4855279.0,500,True
31863,4855279.0,500,True
31864,4855279.0,500,True
31865,4855279.0,500,True
31866,4855279.0,500,True
31867,4855279.0,500,True
31868,4855279.0,500,True
31869,4855279.0,500,True
31870,4855279.0,500,True
31871,4855279.0,500,True
31872,4855279.0,500,True
31873,4855279.0,500,True
31874,4855279.0,500,True
31875,4855279.0,500,True
31876,4855279.0,500,True
31877,4855279.0,500,True
31878,4855279.0,500,True
31879,4855279.0,500,True
31880,4855279.0,500,True
31881,4855279.0,500,True
31882,4855279.0,500,True
31883,4855279.0,500,True
31884,4855279.0,500,True
31885,4855279.0,500,True
31886,4855279.0,500,True
31887,4855279.0,500,True
31888,4855279.0,500,True
31889,4855279.0,500,True
31890,4855279.0,500,True
31891,4855279.0,500,True
31892,4855279.0,500,True
31893,4855279.0,500,True
31894,4855279.0,500,True
31895,4855279.0,500,True
31896,4855279.0,500,True
31897,4855279.0,500,True
31898,4855279.0,500,True
31899,4855279.0,500,True
31900,4855279.0,500,True
31901,4855279.0,500,True
31902,4855279.0,500,True
31903,4855279.0,500,True
31904,4855279.0,500,True
31905,4855279.0,500,True
31906,4855279.0,500,True
31907,4855279.0,500,True
31908,4855279.0,500,True
31909,4855279.0,500,True
31910,4855279.0,500,True
31911,4855279.0,500,True
31912,4855279.0,500,True
31913,4855279.0,500,True
31914,4855279.0,500,True
31915,4855279.0,500,True
31916,4855279.0,500,True
31917,4855279.0,500,True
31918,4855279.0,500,True
31919,4855279.0,500,True
31920,4855279.0,500,True
31921,4855279.0,500,True
31922,4855279.0,500,True
31923,4855279.0,500,True
31924,4855279.0,500,True
31925,4855279.0,500,True
31926,4855279.0,500,True
31927,4855279.0,500,True
31928,4855279.0,500,True
31929,4855279.0,500,True
31930,4855279.0,500,True
31931,4855279.0,500,True
31932,4855279.0,500,True
31933,4855279.0,500,True
31934,4855279.0,500,True
31935,4855279.0,500,True
31936,4855279.0,500,True
31937,4855279.0,500,True
31938,4855279.0,500,True
31939,4855279.0,500,True
31940,4855279.0,500,True
31941,4855279.0,500,True
31942,4855279.0,500,True
31943,4855279.0,500,True
31944,4855279.0,500,True
31945,4855279.0,500,True
31946,4855279.0,500,True
31947,4855279.0,500,True
31948,4855279.0,500,True
31949,4855279.0,500,True
31950,4855279.0,500,True
31951,4855279.0,500,True
31952,4855279.0,500,True
31953,4855279.0,500,True
31954,4855279.0,500,True
31955,4855279.0,500,True
31956,4855279.0,500,True
31957,4855279.0,500,True
31958,4855279.0,500,True
31959,4855279.0,500,True
31960,4855279.0,500,True
31961,4855279.0,500,True
31962,4855279.0,500,True
31963,4855279.0,500,True
31964,4855279.0,500,True
31965,4855279.0,500,True
31966,4855279.0,500,True
31967,4855279.0,500,True
31968,4855279.0,500,True
31969,4855279.0,500,True
31970,4855279.0,500,True
31971,4855279.0,500,True
31972,4855279.0,500,True
31973,4855279.0,500,True
31974,4855279.0,500,True
31975,4855279.0,500,True
31976,4855279.0,500,True
31977,4855279.0,500,True
31978,4855279.0,500,True
31979,4855279.0,500,True
31980,4855279.0,500,True
31981,4855279.0,500,True
31982,4855279.0,500,True
31983,4855279.0,500,True
31984,4855279.0,500,True
31985,4855279.0,500,True
31986,4855279.0,500,True
31987,4855279.0,500,True
31988,4855279.0,500,True
31989,4855279.0,500,True
31990,4855279.0,500,True
31991,4855279.0,500,True
31992,4855279.0,500,True
31993,4855279.0,500,True
31994,4855279.0,500,True
31995,4855279.0,500,True
31996,4855279.0,500,True
31997,4855279.0,500,True
31998,4855279.0,500,True
31999,4855279.0,500,True
32000,4855279.0,500,True
32001,4855279.0,500,True
32002,4855279.0,500,True
32003,4855279.0,500,True
32004,4855279.0,500,True
32005,4855279.0,500,True
32006,4855279.0,500,True
32007,4855279.0,500,True
32008,4855279.0,500,True
32009,4855279.0,500,True
32010,4855279.0,500,True
32011,4855279.0,500,True
32012,4855279.0,500,True
32013,4855279.0,500,True
32014,4855279.0,500,True
32015,4855279.0,500,True
32016,4855279.0,500,True
32017,4855279.0,500,True
32018,4855279.0,500,True
32019,4855279.0,500,True
32020,4855279.0,500,True
32021,4855279.0,500,True
32022,4855279.0,500,True
32023,4855279.0,500,True
32024,4855279.0,500,True
32025,4855279.0,500,True
32026,4855279.0,500,True
32027,4855279.0,500,True
32028,4855279.0,500,True
32029,4855279.0,500,True
32030,4855279.0,500,True
32031,4855279.0,500,True
32032,4855279.0,500,True
32033,4855279.0,500,True
32034,4855279.0,500,True
32035,4855279.0,500,True
32036,4855279.0,500,True
32037,4855279.0,500,True
32038,4855279.0,500,True
32039,4855279.0,500,True
32040,4855279.0,500,True
32041,4855279.0,500,True
32042,4855279.0,500,True
32043,4855279.0,500,True
32044,4855279.0,500,True
32045,4855279.0,500,True
32046,4855279.0,500,True
32047,4855279.0,500,True
32048,4855279.0,500,True
32049,4855279.0,500,True
32050,4855279.0,500,True
32051,4855279.0,500,True
32052,4855279.0,500,True
32053,4855279.0,500,True
32054,4855279.0,500,True
32055,4855279.0,500,True
32056,4855279.0,500,True
32057,4855279.0,500,True
32058,4855279.0,500,True
32059,4855279.0,500,True
32060,4855279.0,500,True
32061,4855279.0,500,True
32062,4855279.0,500,True
32063,4855279.0,500,True
32064,4855279.0,500,True
32065,4855279.0,500,True
32066,4855279.0,500,True
32067,4855279.0,500,True
32068,4855279.0,500,True
32069,4855279.0,500,True
32070,4855279.0,500,True
32071,4855279.0,500,True
32072,4855279.0,500,True
32073,4855279.0,500,True
32074,4855279.0,500,True
32075,4855279.0,500,True
32076,4855279.0,500,True
32077,4855279.0,500,True
32078,4855279.0,500,True
32079,4855279.0,500,True
32080,4855279.0,500,True
32081,4855279.0,500,True
32082,4855279.0,500,True
32083,4855279.0,500,True
32084,4855279.0,500,True
32085,4855279.0,500,True
32086,4855279.0,500,True
32087,4855279.0,500,True
32088,4855279.0,500,True
32089,4855279.0,500,True
32090,4855279.0,500,True
32091,4855279.0,500,True
32092,4855279.0,500,True
32093,4855279.0,500,True
32094,4855279.0,500,True
32095,4855279.0,500,True
32096,4855279.0,500,True
32097,4855279.0,500,True
32098,4855279.0,500,True
32099,4855279.0,500,True
32100,4855279.0,500,True
32101,4855279.0,500,True
32102,4855279.0,500,True
32103,4855279.0,500,True
32104,4855279.0,500,True
32105,4855279.0,500,True
32106,4855279.0,500,True
32107,4855279.0,500,True
32108,4855279.0,500,True
32109,4855279.0,500,True
32110,4855279.0,500,True
32111,4855279.0,500,True
32112,4855279.0,500,True
32113,4855279.0,500,True
32114,4855279.0,500,True
32115,4855279.0,500,True
32116,4855279.0,500,True
32117,4855279.0,500,True
32118,4855279.0,500,True
32119,4855279.0,500,True
32120,4855279.0,500,True
32121,4855279.0,500,True
32122,4855279.0,500,True
32123,4855279.0,500,True
32124,4855279.0,500,True
32125,4855279.0,500,True
32126,4855279.0,500,True
32127,4855279.0,500,True
32128,4855279.0,500,True
32129,4855279.0,500,True
32130,4855279.0,500,True
32131,4855279.0,500,True
32132,4855279.0,500,True
32133,4855279.0,500,True
32134,4855279.0,500,True
32135,4855279.0,500,True
32136,4855279.0,500,True
32137,4855279.0,500,True
32138,4855279.0,500,True
32139,4855279.0,500,True
32140,4855279.0,500,True
32141,4855279.0,500,True
32142,4855279.0,500,True
32143,4855279.0,500,True
32144,4855279.0,500,True
32145,4855279.0,500,True
32146,4855279.0,500,True
32147,4855279.0,500,True
32148,4855279.0,500,True
32149,4855279.0,500,True
32150,4855279.0,500,True
32151,4855279.0,500,True
32152,4855279.0,500,True
32153,4855279.0,500,True
32154,4855279.0,500,True
32155,4855279.0,500,True
32156,4855279.0,500,True
32157,4855279.0,500,True
32158,4855279.0,500,True
32159,4855279.0,500,True
32160,4855279.0,500,True
32161,4855279.0,500,True
32162,4855279.0,500,True
32163,4855279.0,500,True
32164,4855279.0,500,True
32165,4855279.0,500,True
32166,4855279.0,500,True
32167,4855279.0,500,True
32168,4855279.0,500,True
32169,4855279.0,500,True
32170,4855279.0,500,True
32171,4855279.0,500,True
32172,4855279.0,500,True
32173,4855279.0,500,True
32174,4855279.0,500,True
32175,4855279.0,500,True
32176,4855279.0,500,True
32177,4855279.0,500,True
32178,4855279.0,500,True
32179,4855279.0,500,True
32180,4855279.0,500,True
32181,4855279.0,500,True
32182,4855279.0,500,True
32183,4855279.0,500,True
32184,4855279.0,500,True
32185,4855279.0,500,True
32186,4855279.0,500,True
32187,4855279.0,500,True
32188,4855279.0,500,True
32189,4855279.0,500,True
32190,4855279.0,500,True
32191,4855279.0,500,True
32192,4855279.0,500,True
32193,4855279.0,500,True
32194,4855279.0,500,True
32195,4855279.0,500,True
32196,4855279.0,500,True
32197,4855279.0,500,True
32198,4855279.0,500,True
32199,4855279.0,500,True
32200,4855279.0,500,True
32201,4855279.0,500,True
32202,4855279.0,500,True
32203,4855279.0,500,True
32204,4855279.0,500,True
32205,4855279.0,500,True
32206,4855279.0,500,True
32207,4855279.0,500,True
32208,4855279.0,500,True
32209,4855279.0,500,True
32210,4855279.0,500,True
32211,4855279.0,500,True
32212,4855279.0,500,True
32213,4855279.0,500,True
32214,4855279.0,500,True
32215,4855279.0,500,True
32216,4855279.0,500,True
32217,4855279.0,500,True
32218,4855279.0,500,True
32219,4855279.0,500,True
32220,4855279.0,500,True
32221,4855279.0,500,True
32222,4855279.0,500,True
32223,4855279.0,500,True
32224,4855279.0,500,True
32225,4855279.0,500,True
32226,4855279.0,500,True
32227,4855279.0,500,True
32228,4855279.0,500,True
32229,4855279.0,500,True
32230,4855279.0,500,True
32231,4855279.0,500,True
32232,4855279.0,500,True
32233,4855279.0,500,True
32234,4855279.0,500,True
32235,4855279.0,500,True
32236,4855279.0,500,True
32237,4855279.0,500,True
32238,4855279.0,500,True
32239,4855279.0,500,True
32240,4855279.0,500,True
32241,4855279.0,500,True
32242,4855279.0,500,True
32243,4855279.0,500,True
32244,4855279.0,500,True
32245,4855279.0,500,True
32246,4855279.0,500,True
32247,4855279.0,500,True
32248,4855279.0,500,True
32249,4855279.0,500,True
32250,4855279.0,500,True
32251,4855279.0,500,True
32252,4855279.0,500,True
32253,4855279.0,500,True
32254,4855279.0,500,True
32255,4855279.0,500,True
32256,4855279.0,500,True
32257,4855279.0,500,True
32258,4855279.0,500,True
32259,4855279.0,500,True
32260,4855279.0,500,True
32261,4855279.0,500,True
32262,4855279.0,500,True
32263,4855279.0,500,True
32264,4855279.0,500,True
32265,4855279.0,500,True
32266,4855279.0,500,True
32267,4855279.0,500,True
32268,4855279.0,500,True
32269,4855279.0,500,True
32270,4855279.0,500,True
32271,4855279.0,500,True
32272,4855279.0,500,True
32273,4855279.0,500,True
32274,4855279.0,500,True
32275,4855279.0,500,True
32276,4855279.0,500,True
32277,4855279.0,500,True
32278,4855279.0,500,True
32279,4855279.0,500,True
32280,4855279.0,500,True
32281,4855279.0,500,True
32282,4855279.0,500,True
32283,4855279.0,500,True
32284,4855279.0,500,True
32285,4855279.0,500,True
32286,4855279.0,500,True
32287,4855279.0,500,True
32288,4855279.0,500,True
32289,4855279.0,500,True
32290,4855279.0,500,True
32291,4855279.0,500,True
32292,4855279.0,500,True
32293,4855279.0,500,True
32294,4855279.0,500,True
32295,4855279.0,500,True
32296,4855279.0,500,True
32297,4855279.0,500,True
32298,4855279.0,500,True
32299,4855279.0,500,True
32300,4855279.0,500,True
32301,4855279.0,500,True
32302,4855279.0,500,True
32303,4855279.0,500,True
32304,4855279.0,500,True
32305,4855279.0,500,True
32306,4855279.0,500,True
32307,4855279.0,500,True
32308,4855279.0,500,True
32309,4855279.0,500,True
32310,4855279.0,500,True
32311,4855279.0,500,True
32312,4855279.0,500,True
32313,4855279.0,500,True
32314,4855279.0,500,True
32315,4855279.0,500,True
32316,4855279.0,500,True
32317,4855279.0,500,True
32318,4855279.0,500,True
32319,4855279.0,500,True
32320,4855279.0,500,True
32321,4855279.0,500,True
32322,4855279.0,500,True
32323,4855279.0,500,True
32324,4855279.0,500,True
32325,4855279.0,500,True
32326,4855279.0,500,True
32327,4855279.0,500,True
32328,4855279.0,500,True
32329,4855279.0,500,True
32330,4855279.0,500,True
32331,4855279.0,500,True
32332,4855279.0,500,True
32333,4855279.0,500,True
32334,4855279.0,500,True
32335,4855279.0,500,True
32336,4855279.0,500,True
32337,4855279.0,500,True
32338,4855279.0,500,True
32339,4855279.0,500,True
32340,4855279.0,500,True
32341,4855279.0,500,True
32342,4855279.0,500,True
32343,4855279.0,500,True
32344,4855279.0,500,True
32345,4855279.0,500,True
32346,4855279.0,500,True
32347,4855279.0,500,True
32348,4855279.0,500,True
32349,4855279.0,500,True
32350,4855279.0,500,True
32351,4855279.0,500,True
32352,4855279.0,500,True
32353,4855279.0,500,True
32354,4855279.0,500,True
32355,4855279.0,500,True
32356,4855279.0,500,True
32357,4855279.0,500,True
32358,4855279.0,500,True
32359,4855279.0,500,True
32360,4855279.0,500,True
32361,4855279.0,500,True
32362,4855279.0,500,True
32363,4855279.0,500,True
32364,4855279.0,500,True
32365,4855279.0,500,True
32366,4855279.0,500,True
32367,4855279.0,500,True
32368,4855279.0,500,True
32369,4855279.0,500,True
32370,4855279.0,500,True
32371,4855279.0,500,True
32372,4855279.0,500,True
32373,4855279.0,500,True
32374,4855279.0,500,True
32375,4855279.0,500,True
32376,4855279.0,500,True
32377,4855279.0,500,True
32378,4855279.0,500,True
32379,4855279.0,500,True
32380,4855279.0,500,True
32381,4855279.0,500,True
32382,4855279.0,500,True
32383,4855279.0,500,True
32384,4855279.0,500,True
32385,4855279.0,500,True
32386,4855279.0,500,True
32387,4855279.0,500,True
32388,4855279.0,500,True
32389,4855279.0,500,True
32390,4855279.0,500,True
32391,4855279.0,500,True
32392,4855279.0,500,True
32393,4855279.0,500,True
32394,4855279.0,500,True
32395,4855279.0,500,True
32396,4855279.0,500,True
32397,4855279.0,500,True
32398,4855279.0,500,True
32399,4855279.0,500,True
32400,4855279.0,500,True
32401,4855279.0,500,True
32402,4855279.0,500,True
32403,4855279.0,500,True
32404,4855279.0,500,True
32405,4855279.0,500,True
32406,4855279.0,500,True
32407,4855279.0,500,True
32408,4855279.0,500,True
32409,4855279.0,500,True
32410,4855279.0,500,True
32411,4855279.0,500,True
32412,4855279.0,500,True
32413,4855279.0,500,True
32414,4855279.0,500,True
32415,4855279.0,500,True
32416,4855279.0,500,True
32417,4855279.0,500,True
32418,4855279.0,500,True
32419,4855279.0,500,True
32420,4855279.0,500,True
32421,4855279.0,500,True
32422,4855279.0,500,True
32423,4855279.0,500,True
32424,4855279.0,500,True
32425,4855279.0,500,True
32426,4855279.0,500,True
32427,4855279.0,500,True
32428,4855279.0,500,True
32429,4855279.0,500,True
32430,4855279.0,500,True
32431,4855279.0,500,True
32432,4855279.0,500,True
32433,4855279.0,500,True
32434,4855279.0,500,True
32435,4855279.0,500,True
32436,4855279.0,500,True
32437,4855279.0,500,True
32438,4855279.0,500,True
32439,4855279.0,500,True
32440,4855279.0,500,True
32441,4855279.0,500,True
32442,4855279.0,500,True
32443,4855279.0,500,True
32444,4855279.0,500,True
32445,4855279.0,500,True
32446,4855279.0,500,True
32447,4855279.0,500,True
32448,4855279.0,500,True
32449,4855279.0,500,True
32450,4855279.0,500,True
32451,4855279.0,500,True
32452,4855279.0,500,True
32453,4855279.0,500,True
32454,4855279.0,500,True
32455,4855279.0,500,True
32456,4855279.0,500,True
32457,4855279.0,500,True
32458,4855279.0,500,True
32459,4855279.0,500,True
32460,4855279.0,500,True
32461,4855279.0,500,True
32462,4855279.0,500,True
32463,4855279.0,500,True
32464,4855279.0,500,True
32465,4855279.0,500,True
32466,4855279.0,500,True
32467,4855279.0,500,True
32468,4855279.0,500,True
32469,4855279.0,500,True
32470,4855279.0,500,True
32471,4855279.0,500,True
32472,4855279.0,500,True
32473,4855279.0,500,True
32474,4855279.0,500,True
32475,4855279.0,500,True
32476,4855279.0,500,True
32477,4855279.0,500,True
32478,4855279.0,500,True
32479,4855279.0,500,True
32480,4855279.0,500,True
32481,4855279.0,500,True
32482,4855279.0,500,True
32483,4855279.0,500,True
32484,4855279.0,500,True
32485,4855279.0,500,True
32486,4855279.0,500,True
32487,4855279.0,500,True
32488,4855279.0,500,True
32489,4855279.0,500,True
32490,4855279.0,500,True
32491,4855279.0,500,True
32492,4855279.0,500,True
32493,4855279.0,500,True
32494,4855279.0,500,True
32495,4855279.0,500,True
32496,4855279.0,500,True
32497,4855279.0,500,True
32498,4855279.0,500,True
32499,4855279.0,500,True
32500,4855279.0,500,True
32501,4855279.0,500,True
32502,4855279.0,500,True
32503,4855279.0,500,True
32504,4855279.0,500,True
32505,4855279.0,500,True
32506,4855279.0,500,True
32507,4855279.0,500,True
32508,4855279.0,500,True
32509,4855279.0,500,True
32510,4855279.0,500,True
32511,4855279.0,500,True
32512,4855279.0,500,True
32513,4855279.0,500,True
32514,4855279.0,500,True
32515,4855279.0,500,True
32516,4855279.0,500,True
32517,4855279.0,500,True
32518,4855279.0,500,True
32519,4855279.0,500,True
32520,4855279.0,500,True
32521,4855279.0,500,True
32522,4855279.0,500,True
32523,4855279.0,500,True
32524,4855279.0,500,True
32525,4855279.0,500,True
32526,4855279.0,500,True
32527,4855279.0,500,True
32528,4855279.0,500,True
32529,4855279.0,500,True
32530,4855279.0,500,True
32531,4855279.0,500,True
32532,4855279.0,500,True
32533,4855279.0,500,True
32534,4855279.0,500,True
32535,4855279.0,500,True
32536,4855279.0,500,True
32537,4855279.0,500,True
32538,4855279.0,500,True
32539,4855279.0,500,True
32540,4855279.0,500,True
32541,4855279.0,500,True
32542,4855279.0,500,True
32543,4855279.0,500,True
32544,4855279.0,500,True
32545,4855279.0,500,True
32546,4855279.0,500,True
32547,4855279.0,500,True
32548,4855279.0,500,True
32549,4855279.0,500,True
32550,4855279.0,500,True
32551,4855279.0,500,True
32552,4855279.0,500,True
32553,4855279.0,500,True
32554,4855279.0,500,True
32555,4855279.0,500,True
32556,4855279.0,500,True
32557,4855279.0,500,True
32558,4855279.0,500,True
32559,4855279.0,500,True
32560,4855279.0,500,True
32561,4855279.0,500,True
32562,4855279.0,500,True
32563,4855279.0,500,True
32564,4855279.0,500,True
32565,4855279.0,500,True
32566,4855279.0,500,True
32567,4855279.0,500,True
32568,4855279.0,500,True
32569,4855279.0,500,True
32570,4855279.0,500,True
32571,4855279.0,500,True
32572,4855279.0,500,True
32573,4855279.0,500,True
32574,4855279.0,500,True
32575,4855279.0,500,True
32576,4855279.0,500,True
32577,4855279.0,500,True
32578,4855279.0,500,True
32579,4855279.0,500,True
32580,4855279.0,500,True
32581,4855279.0,500,True
32582,4855279.0,500,True
32583,4855279.0,500,True
32584,4855279.0,500,True
32585,4855279.0,500,True
32586,4855279.0,500,True
32587,4855279.0,500,True
32588,4855279.0,500,True
32589,4855279.0,500,True
32590,4855279.0,500,True
32591,4855279.0,500,True
32592,4855279.0,500,True
32593,4855279.0,500,True
32594,4855279.0,500,True
32595,4855279.0,500,True
32596,4855279.0,500,True
32597,4855279.0,500,True
